Bias,OutgroupAttitudes,NeedForCognition,ValuesThreat,BigFiveAgreeable,BigFiveOpen,GeneralizedThreat,GeneralizedThreat_OutgroupAtt,SymbolicThreat,ProtestantWorkEthic,Unpredictability,Loneliness,Religiosity,SDO.fDOM,SDO.fEGAL,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_negative,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.fCONS,RWA.fTRAD,RWA.fAUTH
-0.53062482,1.76387400804821,0.416974501,1.88884155,-0.52252331,0.031798816,0.01238,-0.871266457672078,-1.04964099,-0.27678946124,1.23996808,0.52079236,1.742950164,0.044642965,-0.370784633,-0.2533897365,0.153063067,0.058236307,0.956166153,-0.756692504,0.653120077,0.254156726,0.798099774,-0.379505568,0.148211341,1.408335454,2.020048457,-0.069300325
-0.53062482,-1.1463555640761,-0.485855352,-1.26475049,-0.04956744,0.433705272,-1.24736934,-0.871266457672078,-0.85979251,-1.15727723434,1.25144353,-0.02948771,0.313623834,-1.173450037,-1.20626428,-2.6411331887,-1.236371732,-0.783563486,-0.645184153,0.248001133,0.939278571,0.254156726,-1.201900226,-2.434736872,-1.086346572,-2.232277816,-2.32449225,-0.675129661
-0.53062482,-0.176279040034667,-0.667169373,3.83906388,0.43830834,-0.370107641,0.01238,-0.0286705451665338,0.22505036,0.11315071326,-1.62631195,0.52079236,0.772874364,-0.277286281,0.467245408,0.9229375408,-0.596798863,-0.534676308,-0.322468011,0.229464529,-0.675241409,-0.745843274,-1.201900226,0.989240362,-1.018145807,1.499080121,1.953993936,0.779011566
-0.53062482,1.76387400804821,2.473135173,3.46563757,0.19437045,0.031798816,-4.5572843,-0.871266457672078,-0.99008058,-0.36863507599,-2.69321724,-0.42047817,0.525569805,-0.98113256,-1.160605717,0.3393751359,-0.282120277,-0.141119697,0.46388177,-0.700265437,-1.217523288,-1.745843274,-2.201900226,-0.997324888,0.471290381,-0.620218294,-1.056652841,-0.232423624
5.30741555,-4.05658513620042,0.434427467,5.04243359,0.19437045,0.433705272,5.80886588,5.86950084237228,5.13237817,1.25755702355,5.11367719,0.51059114,0.945705471,4.934540476,4.16719532,1.903724706,1.635871304,1.991198775,-3.550645236,4.671352723,-2.701155737,-1.745843274,-2.201900226,2.666492478,0.52368161,1.980471893,2.412279968,1.1967685
-0.53062482,-1.1463555640761,-0.837711771,1.88884155,-0.40801433,-0.749571908,0.01238,2.4991171923501,2.04136859,-0.16601939008,1.25144353,-0.42047817,0.435692579,1.971516634,1.731841345,0.3316636204,-0.360794927,-0.424528132,-1.72281918,2.075401591,-0.062673727,1.254156726,0.798099774,0.217207744,-1.113087497,1.000251096,1.769194147,0.540260905
0.15617448,-1.1463555640761,1.198520711,3.65235072,-1.0103991,-0.370107641,-0.36636425,3.53105900022665,1.27825955,0.08852594157,2.18754164,0.07797436,0.496938652,-0.149768313,0.688543577,-1.0411841801,0.064509834,-0.078912027,-1.874524986,2.062645309,-2.348365684,-1.745843274,-2.201900226,-1.164811967,-1.330061462,0.727928082,0.205066792,-0.301881858
-0.53062482,-1.1463555640761,0.275551068,-0.47635248,-0.65195222,0.813169539,-0.90155286,0.877040665796011,-0.99691393,0.49404819706,0.10379815,-0.42047817,-0.602782628,0.359054529,0.509876646,0.4431952393,0.411829979,0.594973388,0.080700141,0.172060055,0.532730459,0.254156726,0.798099774,-0.484943731,-0.437816444,-0.015525369,-1.530191889,-0.364586213
-1.58698071,1.76387400804821,1.448659558,-1.26475049,-0.52252331,0.433705272,0.01238,-0.871266457672078,-1.10194602,-0.80840524769,1.57440391,0.47757514,-1.193457628,-1.218984455,-1.190052772,-2.4963584449,-1.612181635,-0.595824636,1.004261122,-0.741569007,1.709851189,2.254156726,1.798099774,-2.34489157,-1.241961374,-2.268610607,-2.627991279,-0.875446847
-0.75451537,-0.394826397629792,1.925718513,-1.26475049,0.19437045,0.411263082,0.01238,-0.871266457672078,-0.99008058,0.17187413258,-1.61950367,-0.32921216,-1.034698348,-0.289665795,-0.07058597,-0.4312930179,-0.437440609,-0.472662692,-0.027366784,0.188130234,0.07751461,-0.745843274,0.798099774,-0.708385353,-0.052422097,-1.102978945,-1.829884374,-0.29025059
-1.34205788,-0.137633945204263,1.96663187,-1.26475049,0.19437045,-1.910406898,-0.71218073,-0.871266457672078,-1.04964099,0.09856162225,-1.70947536,-0.42047817,-1.174685095,-0.212546439,-0.111241554,1.000153867,-0.547632895,0.338954699,0.260999069,-0.6386223,-0.162253391,-0.745843274,-0.201900226,1.085554695,0.070298728,-1.169177707,-1.963012794,-0.984267154
-0.53062482,1.76387400804821,-0.099277594,-1.26475049,0.79675523,0.411263082,0.01238,-0.871266457672078,-0.90012972,-0.04348845163,-1.84702812,-0.42047817,0.126854961,-0.535460857,-0.263999106,0.6870765663,-0.260340162,-0.403744775,0.956578958,-0.735739793,0.120007249,0.254156726,0.798099774,-0.152480269,-0.989759746,-1.266599183,-2.03317593,-0.638306634
-0.53062482,-1.1463555640761,3.019406329,-1.26475049,-0.27858542,0.813169539,-2.88586294,-0.871266457672078,-1.04964099,-1.345412162,0.95997512,0.52079236,-0.882735991,-1.229397729,-1.219546959,-1.6192603886,-0.253666478,-0.443006696,0.886905494,0.033993477,1.871388899,0.254156726,3.798099774,-2.348680846,0.469655568,-2.018471396,-1.542102136,-0.405065979
-0.53062482,1.76387400804821,0.201690787,-1.26475049,-1.36884598,0.031798816,-1.81548572,0.940155964253011,-1.04964099,-0.23354716422,-2.1699885,-0.40144035,-0.519225974,0.537079196,-0.079402989,-0.8567111894,0.110015172,-0.259622504,1.081168889,-0.751560268,2.140859703,1.254156726,3.798099774,-0.678905493,0.774664617,-1.077680477,-1.685542704,-0.616762068
-0.53062482,-1.1463555640761,-1.453842027,3.83906388,-1.0103991,0.031798816,-0.52280861,-0.997497054586079,-0.12835079,0.23920261483,0.55756571,-0.42047817,-1.154529604,2.490808653,2.215516821,-0.3689058136,-0.44071504,-0.758804889,-0.440705995,0.281970062,0.761525723,0.254156726,1.798099774,-0.788135989,-1.13585393,0.492547931,-0.639421406,-0.118639296
-0.53062482,1.76387400804821,3.019406329,-1.26475049,-0.29350534,-1.910406898,0.01238,-0.871266457672078,-0.83464049,0.45879412258,-2.69321724,0.52079236,1.11279192,0.752323311,1.096135368,2.1679851161,-0.409643681,-0.435220949,0.827646406,-0.778968627,-0.383386533,-0.745843274,-2.201900226,2.521443284,-1.276454566,1.172886941,5.032610164,1.433706094
-0.53062482,1.76387400804821,-3.74084167,-1.26475049,0.55281733,-2.312313355,0.01238,-0.871266457672078,-0.98143378,-0.13092154318,-2.69321724,0.52079236,-0.320115324,1.543631449,1.913934311,-0.3033896441,-0.237222236,-0.139118972,0.963224083,-0.746252132,0.913818575,1.254156726,0.798099774,-0.313829823,0.724597891,-1.596946016,-2.119319483,-0.817146539
0.98863982,0.28943667457085,0.29725334,2.26226785,-0.29350534,0.031798816,0.01238,-0.871266457672078,-0.69249648,0.26469154875,2.21717086,0.04182862,-1.034698348,-1.199419793,-1.191604849,-0.5943180955,0.993135116,0.623817396,0.845543,0.012791243,1.495662227,-0.745843274,2.798099774,-0.475643127,1.386535389,0.405425667,-1.420486893,0.383337314
-0.53062482,-1.1463555640761,-0.774038103,5.7892862,-1.61278388,-0.347665451,0.01238,-0.871266457672078,-0.98705524,-0.78650581213,1.25144353,0.16022534,-1.140157779,-0.857592502,-1.131275769,-2.5066483591,-1.445180501,-2.044680845,0.180563589,-0.599971369,0.346961795,0.254156726,0.798099774,-0.568578621,-1.237052728,-1.9055752,-2.25737361,-0.4713745
-0.53062482,1.76387400804821,1.971840243,-1.26475049,0.79675523,-0.704687528,0.01238,-0.871266457672078,-1.04964099,-1.01757342837,-2.69321724,0.52079236,-1.140157779,-1.229397729,-1.219546959,-2.3714246958,-0.645810496,-0.553748985,0.881189799,-0.753598508,-0.729639575,-0.745843274,-1.201900226,-2.115918646,0.9677873,-2.058390775,-2.251075291,-0.965176554
-0.53062482,1.76387400804821,-4.910314738,-1.26475049,0.79675523,-0.325223261,0.01238,-0.871266457672078,-1.04964099,-0.4475725535,-2.57266092,-0.42047817,1.262581266,-1.221427962,-1.217654837,1.6120093133,1.584051347,2.141986006,0.922623905,-0.750648107,1.767230486,1.254156726,1.798099774,3.348732548,1.819604211,2.33050198,5.225984858,3.026836552
-0.53062482,1.76387400804821,1.949094329,-1.26475049,-0.6370323,0.031798816,0.01238,-0.871266457672078,-1.01257492,-0.85202899606,-1.3615436,0.27246963,-1.140157779,-1.213184669,-1.215697777,-2.0508123707,-1.839981863,-2.237118134,0.946715177,-0.77922888,0.710374624,-0.745843274,0.798099774,-2.331800585,-1.427075164,-1.834925878,-2.192655569,-0.845512798
-0.53062482,-1.1463555640761,-3.251327591,-1.26475049,-0.27858542,0.031798816,0.01238,-0.871266457672078,-0.98143378,-0.54199550687,1.25144353,-1.36174869,-1.140157779,-1.236308108,-1.239119671,-1.3258663173,-0.594527074,-0.533160574,-0.576666342,-0.471095028,-2.107728669,-1.745843274,-2.201900226,-1.46651296,-0.087311034,-0.233349255,-1.621480205,-0.294455879
2.38839536,-4.05658513620042,0.717663202,5.04243359,-0.88097019,0.433705272,5.80886588,5.86950084237228,5.13237817,-0.2718776822,3.22377392,-1.36174869,1.741364563,4.091220449,4.072072106,-1.8201175126,0.3577788,-0.104597154,-0.737398572,1.215862464,-1.037390602,-1.745843274,-2.201900226,-2.357413533,0.450381269,2.177430879,4.959792761,1.078824568
-0.53062482,-1.1463555640761,-0.217050653,-3.40168597,-0.04956744,0.433705272,-0.71218073,-0.0286705451665338,0.19865549,0.02740823837,-0.55940666,0.52079236,-1.193457628,-0.030081604,0.139097493,0.7821840064,-0.188292205,-0.375707606,-0.10841025,0.213588489,-0.734744493,-0.745843274,-0.201900226,0.727254829,0.039254315,0.335474048,0.851684307,0.012158011
-0.53062482,0.793797484006771,0.281940506,-1.26475049,0.55281733,0.031798816,-0.14406435,-0.871266457672078,-1.01257492,-0.49051054044,-0.72088685,0.47757514,-0.871035168,-1.21636977,-1.18264703,-2.1298954999,0.242087365,0.187812808,0.666030915,-0.689458094,-0.788400905,-0.745843274,-0.201900226,-1.492267651,0.183038192,-0.852915114,-1.911612393,-0.536283467
-1.72752209,1.54532665045308,0.996416196,-1.26475049,0.19437045,0.031798816,0.01238,-0.871266457672078,-1.00529304,-0.43409998515,-2.69321724,0.47757514,-1.086603889,-1.229200473,-1.219500128,-1.4340449006,-1.322742486,-0.77055787,1.011173767,-0.742857693,1.709839243,2.254156726,1.798099774,-1.645381083,-0.40413404,-2.022818638,-2.286753571,-0.545475879
-0.53062482,-0.394826397629792,1.817888735,-1.26475049,0.55281733,0.813169539,-2.1613022,-0.871266457672078,-0.89145983,0.55298827455,-2.7944897,-0.42047817,-0.758528162,-0.593926026,0.077572477,2.3707268612,-0.808531903,-0.32605155,0.260673983,-0.638995473,-0.709990876,-1.745843274,-0.201900226,2.136948764,0.261351416,-1.131632153,-1.208309176,-0.346306905
2.38839536,-1.1463555640761,2.529936963,-5.16519514,0.79675523,0.813169539,0.01238,-0.871266457672078,0.13348344,1.11294965969,-2.30079569,0.52079236,0.82243649,3.016394259,3.852742331,2.7080724626,1.545208644,2.041394148,-0.214905402,-0.573722949,-1.216350237,-1.745843274,-2.201900226,2.970033955,0.386404161,2.342326053,0.757089465,1.008517395
-0.53062482,0.575250126411646,-0.511417073,-2.61328796,0.19437045,0.031798816,2.02961785,-0.091785843623534,0.22653711,0.89027488758,1.24227464,0.51059114,1.140080875,2.024400768,0.547585028,2.0717926405,1.027643363,1.346705974,-0.216305516,0.009824204,-0.277306295,-0.745843274,0.798099774,1.462695597,0.766917188,1.678629395,2.835177507,0.607956194
-0.53062482,1.76387400804821,0.132170743,-1.26475049,0.43830834,0.433705272,-2.69649081,-0.871266457672078,-1.04964099,-0.14775496206,0.37959544,-0.40144035,-0.549930326,-1.173450037,-1.20626428,-1.6278799978,-0.742128391,-0.804521858,0.990033971,-0.768098651,1.332182678,0.254156726,1.798099774,0.081239358,0.355277807,-0.808448761,-1.766613693,-1.700537734
0.44238191,0.793797484006771,3.019406329,-1.26475049,0.79675523,0.813169539,0.01238,-0.871266457672078,-1.01284418,0.91343817748,-2.69321724,0.50421565,1.741364563,-1.183957357,-1.207585903,2.9765355049,0.873535198,1.79702905,0.851662461,-0.699766074,-0.84595992,0.254156726,-0.201900226,2.999023201,1.84223576,0.231216576,-0.850465613,-1.320679483
-0.73348309,-0.176279040034667,-1.024076686,4.81417504,-0.04956744,-0.749571908,0.92631286,-0.154901142080534,-1.01284418,-0.17295189761,1.23996808,0.51059114,-0.820010784,-0.064506226,0.567148009,-0.94936269,-1.032376353,-1.608603039,-0.657023227,0.325196881,-0.411671826,0.254156726,-0.201900226,0.181395125,-0.628628308,-0.023200038,-1.004893197,0.126794619
-0.32776655,0.109534411806129,1.151691652,-1.45146364,-1.25433699,0.813169539,0.01238,-0.871266457672078,-0.58704237,0.71432237015,-1.22261147,-0.42047817,-0.178073928,1.772809211,2.037495683,1.1828441553,-1.002759291,-1.911316379,0.15380523,0.129353214,-0.389037133,-0.745843274,-1.201900226,1.196399194,-1.815206575,1.82815347,2.504453691,0.690758101
-0.53062482,-1.1463555640761,2.057691841,1.88884155,-0.29350534,0.813169539,0.01238,-0.871266457672078,-0.23815563,-0.40290291437,1.25144353,0.27246963,-0.425141443,-0.553628737,-0.036919062,-0.2315858906,-0.290705798,-0.391952582,-0.777711711,0.888461392,-0.44947243,-0.745843274,-1.201900226,0.119898834,-0.73964036,-0.776118853,-1.873152291,-0.658915726
-0.61397398,0.507984032165975,0.761694125,-2.23986166,0.79675523,0.813169539,-0.90155286,-0.871266457672078,-0.93055485,0.45505540562,1.33218363,-0.42047817,-0.207652553,-0.131897212,-0.001984254,1.6924551401,-0.18250662,0.220730636,0.128649481,0.187958208,0.453043142,0.254156726,1.798099774,1.402152861,0.237885385,0.202742486,-0.285948053,0.330314876
-0.53062482,-1.1463555640761,-0.1123325,1.28715669,-1.0103991,0.031798816,0.01238,0.877040665796011,-0.33578749,-0.0367994141,0.28616664,-1.11342596,0.358567318,2.148371902,2.632282654,-0.743699565,-0.466803574,-0.473798112,-0.783984559,1.103461296,-0.814536967,-0.745843274,-0.201900226,-1.295843676,-0.14046734,0.781159827,1.3933957,0.335837121
-1.50363155,0.793797484006771,-3.196080475,-0.47635248,0.43830834,-0.749571908,-0.71218073,-0.0286705451665338,-0.12835079,-0.42807309696,-0.67933547,-0.40144035,0.869014124,-1.212039997,-1.170383534,-0.9367495516,-0.458038688,-0.196012355,-0.432997199,0.283971775,-0.434425217,-0.745843274,0.798099774,-1.569275345,0.188391362,0.128076021,0.795420332,-0.080689542
-0.53062482,1.76387400804821,2.549507879,-1.26475049,-0.27858542,0.813169539,0.01238,-0.871266457672078,-0.76651471,0.73365305207,1.25166875,0.52079236,-1.140157779,-1.213184669,-1.215697777,0.0104771707,0.600201656,-0.06886843,0.990446775,-0.74714594,0.799069851,0.254156726,1.798099774,-0.292515274,-0.182121502,-1.384925774,-2.086427772,-0.502865046
-0.53062482,-1.1463555640761,0.587339093,-1.45146364,-0.76646121,0.031798816,0.39112425,-0.091785843623534,0.08614965,-0.00205919738,1.25144353,0.51059114,-0.565287985,-0.228647127,-0.35460904,-0.9338276295,-0.360996938,-0.411347907,-1.270848596,0.415973109,-0.919687221,-0.745843274,-1.201900226,-1.578643961,-0.836443681,-0.524404171,-0.441100929,0.121676465
-0.53062482,-1.1463555640761,-0.346352053,-1.26475049,0.19437045,0.411263082,0.01238,-0.871266457672078,-0.94418688,-0.9522894207,1.25144353,-0.42047817,-0.991857482,-1.218984455,-1.190052772,-1.8490430539,-0.931319566,-1.242544384,0.463701923,-0.669708797,1.334987208,1.254156726,0.798099774,-2.069389682,-2.631773278,-2.155721943,-2.299819418,-0.809753089
-0.53062482,1.76387400804821,0.998979868,-1.26475049,0.30887944,-0.772014098,0.01238,-0.871266457672078,-0.99691393,0.13030482995,-2.47061946,-0.38441268,-0.774504787,0.893336386,0.696670222,0.1052748047,-0.509951106,0.081584021,0.423538063,-0.705725452,0.770411916,-0.745843274,-0.201900226,-0.755708022,-0.057230953,-0.721585505,-1.673596297,-0.590033431
0.03666538,0.0422683175604583,2.640060186,-2.23986166,-0.52252331,0.813169539,0.01238,-0.871266457672078,-0.80583344,-0.76691869431,1.239366,0.47757514,0.821929545,-0.98113256,-1.160605717,-0.6041443484,-0.752433261,-1.11177584,0.004046056,-0.617545885,0.526947045,0.254156726,-1.201900226,-0.262299187,-1.404002534,0.78243781,1.274051535,1.572602467
-0.53062482,-0.394826397629792,1.674741485,-1.26475049,-1.0103991,0.813169539,-0.71218073,-0.871266457672078,-0.99691393,-0.2672322046,2.15686863,0.16022534,-0.662762105,-0.506871728,-0.327249936,-0.9187562761,-1.014756663,-1.264315596,0.707290208,-0.673494038,-0.279396026,0.254156726,0.798099774,-1.497258442,-0.634745346,-1.551993517,-1.932208813,-0.6648458
4.33440882,-3.08650861215898,-1.199132175,5.04243359,-1.36884598,0.813169539,5.80886588,5.86950084237228,5.2705667,1.28675858839,4.28766162,0.52079236,-0.873431706,3.2721636,3.194562581,0.8511972859,1.705863714,2.189388793,-2.509747547,3.322038243,-1.712632547,-1.745843274,-2.201900226,2.541724824,0.030162258,1.88092656,2.541010544,1.008277362
1.75878829,-0.462092491875463,2.712489119,5.04243359,0.43830834,0.813169539,3.28936719,0.68769477042501,2.88024101,1.0012851316,4.98455702,0.52079236,-1.140157779,3.808137403,3.812935071,1.3533749295,1.698639081,2.180283238,-0.381492434,0.246741766,-1.94294117,-1.745843274,-2.201900226,2.38153995,0.569149441,2.532445576,2.289741722,1.497337679
-0.53062482,1.76387400804821,2.941732253,-1.26475049,0.43830834,0.433705272,0.01238,-0.871266457672078,-1.01257492,-1.32936640629,-2.69321724,0.51059114,-0.029045704,-1.229397729,-1.219546959,-2.5863686219,-1.906657601,-1.846141297,0.915742741,-0.746899058,0.045932951,0.254156726,-0.201900226,-2.295604678,-0.94540708,-1.378274695,-1.738223109,-1.895257265
0.23952364,-0.92780820648098,-3.700196607,-0.47635248,-0.88097019,-1.530942631,0.73694074,-0.0286705451665338,0.11663542,-0.18910263161,2.21717086,-0.38441268,-1.140157779,-0.757708169,-1.053339988,-1.6116071793,0.753938464,1.209619846,-0.072279956,-0.566141183,-0.974076592,-0.745843274,-1.201900226,-1.045809874,0.601409646,-0.923978571,-1.158024644,-0.233165842
-0.53062482,-1.1463555640761,-3.057108554,-1.26475049,-0.76646121,-0.772014098,0.01238,-0.871266457672078,-0.97160292,-1.04674734359,4.67287556,-0.40144035,-0.312501963,-1.21636977,-1.18264703,-1.0734042756,0.553724935,0.710317145,-0.965555501,-0.398596602,-2.107056607,-1.745843274,-2.201900226,-2.019469355,-0.103067256,0.145746578,0.352793136,0.532173462
-0.53062482,1.76387400804821,2.477547509,12.84332289,0.79675523,0.031798816,0.01238,-0.871266457672078,-1.10194602,-0.17134572423,-2.69321724,0.50421565,-1.153086854,-1.229397729,-1.219546959,-1.6231184179,0.105142039,0.235348792,1.068315216,-0.763754995,1.952035368,0.254156726,3.798099774,-1.057498973,0.97682898,-1.876397141,-2.165858305,-0.861834963
-0.53062482,1.76387400804821,2.850506194,-1.26475049,0.79675523,-0.727129718,0.01238,-0.871266457672078,-0.98143378,-1.38387271203,-2.69321724,0.52079236,-0.862678557,-1.240398827,-1.222158756,-2.4577862952,-2.024055919,-1.975364817,0.875736423,-0.736814777,1.088190384,1.254156726,0.798099774,-2.607097808,-3.370511368,-1.842373137,-2.185311829,-0.932259796
0.78578156,-1.1463555640761,1.643128968,1.88884155,-0.04956744,-0.772014098,3.09999506,1.59340598138756,0.64579068,0.51173239712,0.56513971,0.18841159,-0.618884687,2.916351177,2.141073037,1.4654661249,-0.108776906,-0.298727872,-0.1457105,-0.539953451,0.367996942,0.254156726,0.798099774,1.548607394,-0.259843382,-0.276428473,-1.039299944,0.105686197
-0.53062482,-1.1463555640761,-0.040248784,-1.26475049,-0.27858542,-0.370107641,0.01238,-0.871266457672078,-0.84853478,-0.77433716358,-0.61562673,-1.11342596,-1.169625566,-1.214177892,-1.218253774,-1.8138498261,-1.135753369,-0.85307675,0.0035212,-0.565251415,1.9538755,0.254156726,3.798099774,-1.740855573,-2.190918523,-1.070787851,-1.967231523,-0.664877074
-0.53062482,-0.574728660394513,2.101227612,-1.26475049,0.79675523,0.813169539,0.01238,-0.871266457672078,-0.83873277,0.35339714346,-2.69321724,0.52079236,0.877809772,-0.638844075,-0.45717764,0.0786003443,-1.555079296,-1.602394726,0.434220069,-0.674188683,1.579227976,0.254156726,1.798099774,-0.388947669,-1.405460259,1.193256514,2.134856231,-0.01772992
-0.53062482,-1.1463555640761,1.104270882,-1.26475049,-0.52252331,0.411263082,-2.88586294,-0.871266457672078,-0.89145983,-0.61608476309,0.95997512,-0.17215543,-1.039626061,-1.229397729,-1.219546959,-1.6262434458,-0.85958497,-0.636938451,-1.059669366,0.116192355,0.472040711,0.254156726,-1.201900226,-1.574581781,-1.166282664,-0.938380114,-1.540802538,-0.701917489
-0.53062482,0.793797484006771,-4.643506955,-1.26475049,-0.29350534,-1.530942631,0.01238,-0.871266457672078,-0.99691393,0.58910157895,-0.66634642,-0.17215543,-1.140157779,-0.73151867,-0.841067554,1.4875262171,-0.419526055,-0.076516397,0.432395418,-0.650517681,-1.221033514,-0.745843274,-1.201900226,1.125252917,0.146410514,-0.668240481,-0.989964171,-0.080395421
0.44238191,0.0422683175604583,1.691504586,2.26226785,-1.0103991,0.411263082,0.01238,-0.0286705451665338,-0.48549529,0.55084263048,1.38225072,-0.42047817,0.078044098,-0.887868668,-0.617910273,1.1975196717,0.676191316,0.783324904,-0.338490478,0.092324724,-0.528480407,-0.745843274,0.798099774,2.411624366,0.459234688,-0.734734688,-0.710206258,-0.265919503
-0.53062482,0.793797484006771,2.188138928,-1.26475049,-1.0103991,-0.704687528,-3.61042367,-0.871266457672078,-0.63976943,-0.16684781557,-2.61247714,-0.0880974,-1.079982285,0.885893838,0.57653522,-0.3739251502,-0.960774828,-0.215842376,0.997663552,-0.728642941,0.854625899,1.254156726,1.798099774,0.888235029,0.015573489,-1.439910168,-2.100206277,-0.537616837
-0.53062482,1.76387400804821,3.019406329,-1.26475049,0.79675523,0.813169539,0.01238,-0.871266457672078,-1.04964099,-0.70115891837,-2.21411002,0.52079236,-1.205490128,-1.184094347,-1.208791372,-0.0642930081,-0.326362364,-0.429437045,0.945458057,-0.740851424,1.952247684,0.254156726,3.798099774,0.405625767,0.558526767,-2.022818638,-2.286753571,-0.545475879
-0.53062482,0.793797484006771,-1.981248729,-1.26475049,0.43830834,0.031798816,0.01238,-0.871266457672078,-0.99691393,-0.46236122162,-0.91725729,0.1386385,-0.147351882,-1.213184669,-1.215697777,-0.5528637985,-0.611533454,-0.625886592,0.493721701,-0.627454815,2.330721453,2.254156726,3.798099774,-1.245363873,0.543685866,-0.542111992,-1.016841921,-0.363336414
0.0156331,-0.680639849470588,-2.377262204,1.10044354,0.19437045,-0.749571908,0.20175213,1.65652127984456,0.91916658,0.04109958525,0.63251601,-0.42047817,0.474095546,0.374756296,0.195066923,-0.1826378127,-0.157487098,-0.082030183,-0.969784015,1.162023362,-0.30324475,1.254156726,-0.201900226,0.571323171,-0.390973646,0.364752328,1.37705372,0.979009993
