Bias,OutgroupAttitudes,SymbolicThreat,BigFiveAgreeable,GeneralizedThreat,ID.fSELFINVESTMENT,Contact_quality,Contact_numberfriends
-2.03420107,1.68258684,-1.65635646,-0.32399114,-2.812113223,-0.097667037,1.70318305,-0.5879397
-2.88871836,2.63149543,-1.7111958,0.62899912,-2.654259534,-1.586256801,2.21809488,2.4120603
0.52935079,0.73367825,-0.1525384,-1.2769814,-0.259548088,-0.40105642,0.19918958,-0.5879397
-1.17968379,0.73367825,1.63608728,-0.92244456,-0.259548088,0.303572083,-0.61684269,-0.5879397
-0.3251665,-0.21523034,0.98867411,0.87291571,-1.057785237,0.092811849,0.40925401,-0.5879397
-0.71891662,-0.21523034,-1.7111958,-0.54523162,-0.259548088,2.104662131,1.74674925,0.4120603
0.13560067,-1.16413892,1.04351344,0.27446228,-0.259548088,0.045930874,-0.49128312,0.4120603
-2.03420107,1.68258684,-1.60151713,0.62899912,1.721156285,-0.720892315,1.83125411,-0.5879397
-1.66396897,2.0765989,-1.49183846,-0.2133709,-0.003394704,-1.04352673,1.14329291,-0.5879397
0.52935079,-0.21523034,0.36821962,0.27446228,-0.259548088,-0.309374024,-1.0010559,-0.5879397
-1.17968379,0.73367825,0.16414996,-0.56790773,-1.057785237,-0.700627837,-0.05695256,-0.5879397
1.77761819,-2.7496536,2.99796252,0.03054569,3.603560963,-0.538343636,-2.423056,-0.5879397
0.37774326,-0.52753283,-0.3070742,0.51837887,3.475484271,-0.712793299,0.24526728,-0.5879397
-1.17968379,0.73367825,0.67598583,0.51837887,-0.259548088,-1.623375618,-0.22345079,0.4120603
-0.56730909,-0.52753283,0.14355681,-0.78914821,-0.259548088,-0.817520037,-0.267017,-0.5879397
0.99011796,-1.16413892,0.91724171,0.27446228,-0.259548088,-0.60624577,-1.90159303,0.4120603
-0.56730909,0.14392749,-0.32366727,-0.19069479,-0.259548088,-0.061860062,-0.87298483,-0.5879397
0.06858362,-1.16413892,0.90557071,-0.2133709,0.952696133,0.208168746,-0.18502363,-0.5879397
0.61988585,-0.21523034,-1.54667779,-0.08007455,0.53868906,-0.783041848,-2.39620297,2.4120603
-0.3251665,0.45622999,0.02857267,0.62899912,-0.929708545,0.462007336,-0.05695256,-0.5879397
0.68095831,-1.44158719,1.81719835,-0.92244456,1.879009974,-0.035174916,-0.18502363,-0.5879397
-0.3251665,0.50308532,0.49449136,0.51837887,-2.940189915,-0.097667037,0.19416659,1.4120603
1.38386807,-2.11304751,0.9285293,-0.45728749,-0.259548088,-1.258379718,-0.61684269,-0.5879397
0.52935079,-1.16413892,0.90064865,-1.52089799,-0.131471396,-0.525003197,-0.05695256,-0.5879397
1.38386807,-3.0619561,3.15119293,-0.2133709,0.410612368,1.401300134,-1.43538646,0.4120603
-0.56730909,-0.52753283,-0.07474047,-1.2769814,-1.057785237,-0.866357452,1.09721521,-0.5879397
-1.17968379,0.73367825,-1.54667779,-0.92244456,-2.141952766,-0.608798179,-0.05695256,-0.5879397
-3.81619729,1.79915064,-1.54667779,0.87291571,-0.259548088,-2.207987328,2.08739625,-0.5879397
-0.08302391,-1.16413892,1.88863074,-0.67852797,-0.131471396,-0.489884642,-1.12912697,-0.5879397
-0.3251665,2.63149543,-1.54667779,-0.54523162,-2.940189915,0.25203676,2.08739625,-0.5879397
1.99624277,-0.80498109,0.25854095,0.03054569,1.494779898,0.527556956,-0.27607963,2.4120603
-0.3251665,2.63149543,-1.7111958,0.16384204,-0.259548088,-1.208849598,2.00289139,0.4120603
0.06858362,-0.85183643,0.14355681,0.27446228,0.53868906,-0.571575951,0.93322848,-0.5879397
0.2872082,2.04174467,-0.0326322,0.87291571,0.794842444,1.83590557,0.24275578,0.4120603
2.94129512,-2.78450783,2.11965909,-1.16636116,-0.003394704,0.752325493,1.18685912,0.4120603
3.09290265,-3.0619561,1.56427147,-1.52089799,5.101735565,0.093338141,-3.1570949,-0.5879397
0.2872082,-0.80498109,1.64737487,0.27446228,0.53868906,-0.035276363,-0.79099146,-0.5879397
-3.62918258,1.32342901,-1.54667779,0.38508252,-2.39810615,-1.723449204,0.23510524,-0.5879397
-1.17968379,2.2723376,-1.43699912,0.14116593,-0.417401777,-0.353934076,1.35335735,-0.5879397
1.38386807,-1.16413892,1.300057,0.14116593,3.219330887,0.012089532,-2.63312044,-0.5879397
1.51790218,-3.0619561,2.06375969,0.62899912,5.101735565,1.258128197,-1.26888823,-0.5879397
2.1478503,-2.11304751,-0.58657635,-0.2133709,4.5596518,-1.0687715,-1.21112034,-0.5879397
2.45700994,-2.42535001,2.36091496,-1.2769814,1.750933282,0.801256017,-0.79099146,-0.5879397
4.80193722,-3.0619561,3.44728814,0.16384204,5.101735565,2.104662131,-2.31683716,-0.5879397
-0.3251665,1.99488933,-1.60151713,0.14116593,-0.259548088,0.515144469,2.17452867,1.4120603
0.52935079,-1.16413892,0.42942449,-0.67852797,-0.801631853,-0.130575126,-0.91906253,-0.5879397
0.52935079,1.68258684,-0.81123916,0.27446228,-1.057785237,1.115053883,1.79282695,0.4120603
0.68095831,-1.44158719,-0.21268321,-0.32399114,0.282535676,0.23735902,-1.14081716,-0.5879397
-0.71891662,0.42137576,-0.58657635,0.62899912,-0.673555161,-0.47490182,0.84621212,1.4120603
0.68095831,-1.80074502,2.2997101,0.27446228,2.26324005,1.035493798,-0.58092703,-0.5879397
-1.17968379,0.73367825,-0.82783223,0.51837887,-1.599869002,0.017269445,0.59258148,0.4120603
4.80193722,-3.0619561,3.44728814,-0.67852797,5.101735565,1.85813285,-2.423056,-0.5879397
0.99011796,-1.47644142,0.23066029,0.62899912,3.18955389,1.651647758,-1.62122542,0.4120603
0.52935079,-0.53953393,1.28476932,0.14116593,-2.782336226,-0.276181913,-0.01087486,-0.5879397
0.61988585,-1.24584849,0.14355681,0.03054569,0.53868906,-0.129089915,-1.95684943,-0.5879397
-0.3251665,-0.21523034,-1.54667779,-1.2769814,-0.259548088,-0.484054894,-1.7350948,-0.5879397
-0.3251665,2.63149543,-1.7111958,0.87291571,-3.452496683,1.894673942,2.21809488,2.4120603
0.46827832,-0.2969399,-1.32201498,0.03054569,0.410612368,-1.167814332,-1.3969593,-0.5879397
-0.3251665,-0.21523034,1.02055485,-1.16636116,1.080772825,-0.537220919,-1.33919141,-0.5879397
1.84463524,-2.42535001,2.60217084,0.03054569,0.410612368,-0.097667037,-2.15522367,-0.5879397
-0.3251665,-0.21523034,-1.54667779,0.03054569,-0.259548088,0.773755742,-1.33919141,-0.5879397
-0.3251665,-3.0619561,3.17907359,-1.2769814,-0.771854856,1.814384162,-3.57722378,-0.5879397
0.68095831,-0.4926786,-0.2469294,0.51837887,1.62285659,-0.467150761,-2.21299157,-0.5879397
4.18956252,-3.0619561,1.83909688,-0.2133709,5.101735565,1.248953958,-2.15522367,-0.5879397
-0.3251665,-0.21523034,-0.70156049,0.03054569,-2.270029458,0.23321491,0.58089129,0.4120603
-1.17968379,1.68258684,-1.46993992,0.87291571,-0.259548088,-0.40345551,0.28118294,-0.5879397
2.23838536,-3.0619561,3.68854402,0.62899912,0.53868906,0.281277546,-3.57722378,-0.5879397
-2.88871836,2.63149543,-1.7111958,0.87291571,-0.259548088,-0.03252345,1.87482032,0.4120603
-0.3251665,-0.21523034,-1.54667779,0.27446228,-0.259548088,-2.207987328,-0.01087486,-0.5879397
-1.33129132,1.68258684,-1.65635646,0.51837887,-1.599869002,-0.708605569,2.00289139,0.4120603
-0.3251665,0.73367825,-0.32236188,0.87291571,-0.259548088,0.416106378,1.14329291,-0.5879397
-0.17355897,1.04598075,-0.13831079,0.14116593,-4.536664212,0.906434037,1.01522185,-0.5879397
0.52935079,-0.21523034,-0.87138397,0.27446228,-1.057785237,-0.204894534,0.50293757,-0.5879397
-0.47677403,0.06221793,0.25854095,0.03054569,-0.259548088,0.944701889,0.03269135,0.4120603
-0.08302391,1.32342901,-0.81123916,0.38508252,0.410612368,1.657566934,1.83125411,-0.5879397
-0.3251665,-0.57438816,0.33633888,-0.19069479,-2.270029458,-0.378205853,0.96914414,-0.5879397
0.99011796,-2.7496536,0.33359002,-0.32399114,-0.131471396,0.985702426,-2.42042845,2.4120603
-2.88871836,2.63149543,-1.7111958,0.27446228,-2.526182842,0.282706056,1.87482032,0.4120603
0.06858362,-0.85183643,-1.38215978,-0.92244456,-0.259548088,-0.541232625,0.19918958,-0.5879397
1.77761819,-2.7496536,3.63370468,-1.2769814,2.933400506,1.964273593,0.50293757,-0.5879397
-0.3251665,0.73367825,-1.60151713,0.27446228,-0.929708545,-1.090438908,1.27399154,2.4120603
-2.1622906,2.63149543,-1.7111958,-1.52089799,0.25275868,1.668142222,2.08739625,-0.5879397
0.65744031,-1.39473185,1.88863074,-1.03306481,1.750933282,-0.051662599,-1.77352196,0.4120603
3.19747416,-3.0619561,3.68854402,-0.54523162,5.485965641,1.897998074,-3.57722378,-0.5879397
-1.17968379,0.73367825,-1.41510059,-0.08007455,-3.452496683,-0.839348085,-0.05695256,-0.5879397
-1.17968379,0.73367825,-1.26717564,-0.2133709,-0.259548088,-0.260924619,0.74738952,-0.5879397
0.77149337,-0.57438816,-0.47689768,0.27446228,0.53868906,-0.193025747,-1.34825404,2.4120603
-1.27021885,1.09283608,-1.48653299,-0.2133709,0.666765752,0.091564945,1.22528628,-0.5879397
-1.33129132,1.9600351,-0.53173701,-0.67852797,-0.259548088,-0.742543682,0.59258148,0.4120603
0.06858362,-0.85183643,1.79423975,-1.2769814,0.410612368,0.512948474,-1.0010559,-0.5879397
1.45088513,-1.47644142,2.05845422,-0.92244456,-1.313938621,0.831194255,-0.82941862,0.4120603
0.13560067,0.14392749,-1.65635646,0.51837887,-0.259548088,-0.743245147,2.08739625,-0.5879397
-0.87052415,1.01112651,-1.24527711,0.27446228,-0.131471396,-0.054593108,0.28632199,1.4120603
-0.3251665,0.73367825,-1.36026125,-0.08007455,0.380835372,0.246843996,-0.36058449,3.4120603
0.43881572,0.09707216,-1.54667779,0.38508252,-0.929708545,0.04232509,-0.45285596,-0.5879397
-0.3251665,-0.21523034,0.59288243,-0.92244456,-0.929708545,-0.450240158,-0.05695256,-0.5879397
-0.3251665,-0.21523034,0.63773956,0.62899912,-0.259548088,0.036575518,2.00289139,0.4120603
-1.42182638,1.68258684,-1.65635646,0.38508252,-0.259548088,-0.474293615,0.80515741,-0.5879397
-0.3251665,-0.21523034,-1.49183846,0.03054569,-0.259548088,-1.583352182,-0.13894593,-0.5879397
-1.27021885,1.40513857,-1.26187017,0.51837887,-0.801631853,1.01603966,0.53481359,0.4120603
-0.3251665,0.73367825,-0.53173701,0.38508252,-0.259548088,-0.051662599,1.10235426,1.4120603
1.38386807,-0.21523034,1.21333692,0.62899912,-0.38762478,0.191622598,-0.74491376,-0.5879397
-1.48884343,1.04598075,-0.75639983,0.03054569,-2.39810615,-0.024936336,0.55164283,2.4120603
