Bias,OutgroupAttitudes,SymbolicThreat,BigFiveAgreeable,GeneralizedThreat,ID.fSELFINVESTMENT,Contact_quality,Contact_numberfriends
-0.01471851,0.29101387,-0.36199203,0.7028097,-0.07072545,0.766803031,0.684479608,-0.724719101
-0.17407373,-0.59459041,-0.35936983,0.2860943,-0.07072545,-0.143040702,1.258595244,0.275280899
-0.01471851,-0.6712441,-0.36723642,-0.6334106,-0.9625391,-1.095904136,1.247241293,-0.724719101
-0.01471851,-0.59459041,-0.35936983,-0.1130107,-0.07072545,0.113019285,1.247241293,-0.724719101
1.56260759,-1.63350207,-0.35150325,0.1647995,-0.71267511,0.987042988,-1.989174704,0.275280899
-0.01471851,-0.6712441,2.41645849,0.0258944,-0.07072545,0.633360362,-0.766514905,-0.724719101
-0.01471851,-0.6712441,-0.35936983,0.0258944,-0.07072545,-0.425959704,-0.033745808,-0.724719101
-0.32769495,-0.15369271,0.09702655,0.3037047,-0.07072545,-0.457499524,0.010037813,0.275280899
-0.01471851,-0.6712441,-0.35150325,-0.5121158,-0.07072545,-0.357596719,0.493396478,0.275280899
-0.01471851,1.25327185,-0.36199203,0.3037047,-0.07072545,-0.161254992,0.587343178,0.275280899
-0.96035772,1.25327185,-0.35674764,0.3037047,-0.07072545,-0.286436891,1.211621894,0.275280899
-0.96273678,0.36766757,-0.35674764,0.2860943,-0.07072545,0.42817317,0.622962577,-0.724719101
-0.01758551,-2.33698435,3.17082087,-0.6510209,-0.41540389,0.467424364,-0.7794264,2.275280899
-0.01471851,0.29101387,-0.35936983,0.5639046,-0.07072545,-0.378178947,-0.20375322,-0.724719101
0.30399193,-0.59459041,-0.36723642,-0.1130107,-0.07072545,-0.241669592,1.247241293,-0.724719101
-0.01471851,-0.6712441,-0.18583391,0.1647995,-0.07072545,-0.469377962,0.587343178,0.275280899
-0.17407373,-0.59459041,-0.35674764,0.1647995,-0.07072545,-0.331286694,0.511282467,0.275280899
-0.17407373,1.32992554,-0.36461422,0.7028097,-0.07072545,0.062878504,1.281303148,2.275280899
1.25201021,-1.63350207,-0.35412545,-0.2519159,2.4970732,0.380546788,-0.625594854,-0.724719101
-1.119225,0.54978957,-0.35936983,0.7028097,-0.07072545,-0.430355725,-0.623962669,2.275280899
0.46048016,-1.00667348,-0.35936983,0.1647995,-0.07072545,0.304086069,-0.704997874,-0.724719101
-0.01471851,0.29101387,1.01768589,-0.3732107,-0.07072545,0.504083169,-0.766514905,-0.724719101
-0.01471851,2.21552982,-0.35936983,0.0258944,-0.07072545,0.251629001,1.247241293,-0.724719101
-0.01471851,-0.51793671,-0.36199203,0.1647995,-0.07072545,0.40156056,-0.033745808,-0.724719101
-0.17120673,1.43539384,-0.36461422,-0.9112209,-0.07072545,-1.052049055,-0.42968981,0.275280899
-0.01471851,-0.59459041,-0.35936983,0.1647995,-0.07072545,-0.059304775,-0.614240902,0.275280899
-1.11446689,1.09996446,1.332752,0.1647995,-0.54033588,0.989834312,-0.755160953,0.275280899
0.93329976,-0.6712441,-0.35150325,0.5639046,-0.07072545,-0.188787363,0.121717923,-0.724719101
-0.01471851,-0.6712441,1.01768589,-0.3732107,-0.07072545,0.385117506,-0.638506349,2.275280899
-0.01471851,1.25327185,-0.35412545,0.5639046,-0.07072545,0.082991835,0.64567048,1.275280899
0.14463671,1.09996446,-0.35150325,-0.1130107,-0.07072545,-0.184908666,1.247241293,-0.724719101
-0.01471851,-0.6712441,-0.35936983,-0.1130107,-0.07072545,-0.007006853,-0.672568204,-0.724719101
-0.16547273,1.35874015,-0.36461422,0.2860943,-0.07072545,1.09782486,1.247241293,-0.724719101
-0.00849657,-1.16378977,2.08511981,0.1647995,-0.07072545,0.24586958,0.514472196,-0.724719101
-0.01471851,-0.6712441,-0.35936983,0.0258944,0.10161378,0.545951133,-0.625594854,-0.724719101
0.30399193,-0.6712441,-0.35936983,0.1647995,-0.07072545,-0.416552248,0.622962577,-0.724719101
-1.59204461,1.43539384,-0.36199203,-0.4945055,-0.07072545,-0.825720283,-0.704997874,-0.724719101
-1.119225,-0.15369271,2.25078915,0.1647995,-0.07072545,0.551004145,-0.265270251,-0.724719101
-0.64689334,2.21552982,0.3137963,0.7028097,-0.07072545,-0.859450487,-1.372907632,-0.724719101
-0.01471851,-0.6712441,-0.36199203,-0.4945055,-0.07072545,-1.061043541,0.69583356,0.275280899
1.87655992,-1.37472638,-0.35936983,-0.1130107,-0.76008233,0.699404368,-0.625594854,-0.724719101
-0.48753812,0.29101387,-0.36199203,-0.1130107,-0.07072545,-0.918967245,-0.142236189,-0.724719101
-0.01471851,-0.6712441,-0.35936983,0.1647995,-0.07072545,-1.015671893,-0.766514905,-0.724719101
0.14176971,-0.59459041,-0.36199203,-0.2519159,-0.07072545,-0.207203409,1.247241293,-0.724719101
-0.01471851,-0.3070001,-0.35936983,-0.3732107,1.80771631,0.079198033,0.554913509,0.275280899
-0.01471851,-0.6712441,1.91158389,-0.6334106,-0.07072545,0.015088434,-0.658024524,-0.724719101
-0.95986978,0.54978957,-0.36199203,0.5639046,-0.07072545,0.43446271,0.634316529,0.275280899
-0.17120673,-0.6712441,-0.35412545,-0.5121158,-0.07072545,-0.788427722,-0.20375322,-0.724719101
-0.01471851,-0.6712441,-0.36199203,-0.1130107,-0.07072545,-0.7367637,-0.766514905,-0.724719101
0.30399193,-0.82455148,-0.35936983,0.7028097,-0.07072545,-0.264219108,-0.42968981,0.275280899
0.29874588,0.29101387,1.02492485,0.5639046,0.10161378,-0.008975397,0.490206749,1.275280899
1.88705204,-0.90120518,1.50366573,0.7028097,0.44629222,1.780938231,-0.10980652,-0.724719101
-2.06199722,2.21552982,-0.35412545,-0.8936106,1.30798833,0.372768475,1.281303148,2.275280899
0.14463671,-0.74789779,-0.35150325,-0.3732107,-0.07072545,0.578410771,-0.581963812,-0.724719101
1.72196281,0.21436018,-0.35674764,-0.1130107,-0.07072545,0.213589484,0.493396478,0.275280899
-0.16833973,1.88010043,0.09178216,0.7028097,-0.88501433,0.338218001,0.086098525,0.275280899
1.56260759,0.29101387,0.86387228,0.5639046,-0.07072545,1.834458566,-0.036935537,0.275280899
-0.17407373,-0.59459041,-0.35674764,0.2860943,-0.07072545,-0.828529191,1.247241293,-0.724719101
-0.01471851,-0.6712441,-0.36199203,-0.6334106,-0.07072545,-0.844662627,0.082908796,1.275280899
-1.43268939,2.21552982,-0.36461422,-0.9112209,-0.54033588,-0.369811721,1.197078213,0.275280899
-0.80338156,0.29101387,-0.35936983,0.7028097,-0.07072545,0.16411961,-0.15677987,-0.724719101
-0.64402634,-1.3268873,0.87897782,-0.4945055,1.85512354,1.128876938,1.0626902,-0.724719101
-0.64402634,-2.59576004,1.91158389,0.2860943,3.4837013,0.823625369,-0.564077823,-0.724719101
-0.01471851,-0.6712441,-0.36723642,0.1471892,-0.07072545,-0.240014658,1.140383097,2.275280899
-0.01471851,-0.6712441,-0.35936983,-0.9112209,-0.07072545,-1.186647431,-0.907434956,-0.724719101
-0.01471851,-0.6712441,-0.35936983,-0.9112209,-0.07072545,-0.483117167,0.024581494,0.275280899
0.30112493,0.03223818,-0.35936983,0.1647995,-0.07072545,0.228012113,-0.095262839,-0.724719101
-0.01471851,-0.6712441,-0.05353725,-1.0325157,0.10161378,-0.22327255,-2.657237041,-0.724719101
-1.43317733,2.21552982,-0.36723642,0.2860943,-0.88501433,-0.657545657,1.247241293,-0.724719101
-0.01471851,-0.6712441,-0.35412545,0.7028097,-0.07072545,-0.933083392,-0.737427544,-0.724719101
-0.01471851,0.36766757,-0.36199203,0.1647995,-0.07072545,-0.235346595,-0.048289489,-0.724719101
-0.17120673,-0.4891221,0.39761474,-0.6334106,-0.07072545,0.14943722,-0.766514905,-0.724719101
-0.48753812,1.25327185,-0.35936983,-0.1130107,-0.07072545,-0.680325316,-0.221639209,-0.724719101
-0.01471851,2.21552982,-0.36723642,0.4249995,-0.07072545,0.503371802,1.247241293,-0.724719101
-0.01471851,1.25327185,-0.06664822,-0.9112209,-0.07072545,-0.743772467,0.59869713,1.275280899
-1.911243,2.21552982,-0.35936983,0.7028097,0.61863144,1.844569147,0.707187511,1.275280899
-0.01471851,-0.6712441,-0.35936983,0.1647995,-0.07072545,-0.410990196,-0.564077823,-0.724719101
-0.80338156,0.29101387,-0.35936983,-0.5121158,-0.07072545,-1.015671893,-0.755160953,0.275280899
-0.01471851,-0.6712441,-0.36199203,0.1647995,-0.07072545,0.041523558,0.575989227,-0.724719101
-0.01471851,-0.6712441,-0.35936983,0.7028097,-0.07072545,-0.184908666,0.59869713,1.275280899
-0.48705018,0.47313587,4.89169863,0.2860943,0.10161378,2.240355035,-1.222343752,3.275280899
0.4581011,-0.41246841,-0.36199203,0.1647995,-0.71267511,0.275886091,-0.552723872,0.275280899
-0.01471851,0.29101387,-0.35936983,0.1647995,0.57122422,-0.365017057,0.572799498,0.275280899
-0.01471851,0.36766757,-0.35150325,-0.1130107,-0.54033588,-0.967987108,-0.048289489,-0.724719101
-0.01471851,-0.6712441,-0.35936983,-0.9112209,-2.63852409,0.562289065,-0.658024524,-0.724719101
0.77394454,0.29101387,-0.35936983,0.1647995,0.39888499,-0.064198558,0.572799498,0.275280899
-0.17120673,-0.41246841,-0.35936983,0.5639046,-0.07072545,0.212148403,1.258595244,0.275280899
-0.01471851,-0.6712441,-0.35150325,-0.5121158,-0.07072545,-1.186647431,-2.59572001,-0.724719101
-0.01471851,-0.6712441,-0.36461422,0.3037047,-0.07072545,0.271515902,-0.142236189,-0.724719101
-0.17407373,1.25327185,0.65037937,-0.2343055,1.21317388,0.73373634,0.133071875,0.275280899
-0.17120673,-0.41246841,-0.35936983,0.5639046,-0.07072545,-0.529955859,-0.072554936,1.275280899
-0.01471851,-0.6712441,0.85925551,-0.5121158,-0.58774311,0.284330214,-0.766514905,-0.724719101
-0.01471851,-0.6712441,-0.35936983,-0.5121158,-0.07072545,0.087611599,-1.707487182,-0.724719101
0.77394454,-0.6712441,-0.35936983,0.1647995,-0.54033588,-0.226069661,-0.798944575,-0.724719101
-0.48418318,2.21552982,-0.36199203,-0.1130107,-0.07072545,-0.292968865,1.247241293,-0.724719101
-0.01471851,-0.6712441,-0.35936983,0.5639046,-0.07072545,0.14943722,-0.001316139,-0.724719101
-0.01471851,0.29101387,-0.36199203,-0.1130107,-0.07072545,0.748154926,-0.06283317,-0.724719101
-0.01471851,-0.6712441,-0.1910783,-0.5121158,0.86849543,-0.771222567,-0.672568204,-0.724719101
-0.80338156,0.21436018,-0.35674764,0.1647995,-0.07072545,-0.231493007,-0.682289971,1.275280899
0.14463671,0.21436018,-0.36199203,0.0258944,0.39888499,-0.279741129,-0.130882238,0.275280899
1.72769681,-0.53696118,-0.35936983,0.3037047,-0.54033588,0.50286158,0.707187511,1.275280899
-0.17120673,0.29101387,-0.35936983,0.5639046,-0.07072545,0.27634886,1.247241293,-0.724719101
0.29587888,1.25327185,-0.36461422,0.7028097,-0.36799666,-0.194595804,1.258595244,0.275280899
0.30399193,1.09996446,1.82776545,0.3037047,1.11835942,0.967660165,-0.743807002,1.275280899
0.77394454,0.29101387,0.23918436,-1.3103259,-1.13487832,-0.396245171,-0.719541555,-0.724719101
-0.01471851,-0.6712441,-0.35936983,-0.9112209,-0.07072545,-0.401289579,-0.661214253,0.275280899
-0.17120673,0.21436018,0.39237035,0.1647995,0.22654577,0.177233727,-0.658024524,-0.724719101
-0.01807345,-0.33200582,-0.35412545,0.5639046,-0.07072545,-0.555512578,1.258595244,0.275280899
0.77394454,-0.6712441,-0.35674764,-0.1130107,-0.07072545,0.489198295,-0.813488255,-0.724719101
-0.01471851,-0.6712441,-0.35936983,0.1647995,-0.07072545,0.842707593,-0.142236189,-0.724719101
-0.01471851,0.29101387,-0.35936983,0.1647995,-0.07072545,-0.003221669,1.124207231,-0.724719101
0.14463671,-0.74789779,-0.35674764,0.1647995,-0.07072545,-0.454243786,-0.719541555,-0.724719101
-0.01471851,-0.6712441,0.56590627,-0.2343055,-0.07072545,0.500028962,-0.585153541,0.275280899
-0.01471851,2.21552982,-0.35150325,0.7028097,-0.07072545,0.52141055,1.247241293,-0.724719101
-0.48467112,0.21436018,-0.1910783,-0.1130107,-0.07072545,-0.608611204,-0.025581585,1.275280899
-0.48753812,0.03223818,-0.35936983,0.1647995,-0.07072545,0.304086069,1.163091,4.275280899
-0.01471851,1.25327185,-0.35674764,0.5639046,-0.07072545,-0.898432177,0.59869713,1.275280899
0.77394454,-1.63350207,0.26794027,0.0258944,0.57122422,-0.207851026,-0.649860301,1.275280899
0.30399193,1.09996446,-0.35936983,0.5639046,-0.07072545,0.504083169,1.258595244,0.275280899
0.30112493,-0.6712441,-0.35150325,0.1647995,-0.07072545,-0.722452633,1.150104863,0.275280899
-0.01471851,-0.6712441,-0.35150325,-1.3103259,-0.76008233,-0.674128383,-0.001316139,-0.724719101
-0.01471851,1.25327185,-0.35674764,0.3037047,-0.07072545,-0.184908666,-0.766514905,-0.724719101
-0.64402634,0.21436018,-0.35936983,-0.2343055,-0.07072545,-0.640116633,-0.661214253,0.275280899
-0.80338156,0.29101387,-0.36199203,0.1647995,-0.07072545,-0.419297256,-0.036935537,0.275280899
