Bias,OutgroupAttitudes,SymbolicThreat,BigFiveAgreeable,GeneralizedThreat,ID.fSELFINVESTMENT,Contact_quality,Contact_numberfriends
1.10359542,-0.08065824,-0.15840247,0.27914793,1.718365378,0.406652662,-1.56569221,-0.15686275
0.18073948,-3.81496548,-0.15840247,0.27914793,-1.736612662,-0.228027836,-1.55085474,0.84313725
-0.15403692,0.71155539,3.12427025,0.97443247,1.718365378,0.4073504,1.57324342,-0.15686275
0.63029652,-0.73150868,0.91715008,0.27914793,-0.009123642,-0.477596299,-0.7809583,-0.15686275
2.71265786,-1.01423505,-0.15736214,0.10295947,-0.19228345,1.30048258,0.58701878,-0.15686275
-2.60448205,1.78649538,-0.15770892,0.33472098,-2.102932278,-0.015648228,1.04094985,-0.15686275
4.7950192,-2.88138867,-0.15770892,0.33472098,1.081482435,1.160158559,-1.41438185,-0.15686275
-0.75877016,0.278292,-0.15840247,0.27914793,-1.692910903,0.336447107,0.58701878,-0.15686275
-0.97876592,1.78649538,-0.15840247,0.97443247,1.081482435,1.05494862,-1.56569221,-0.15686275
-0.05590997,0.49396833,4.24040745,-0.12880204,1.491503811,-0.832811927,1.55059224,2.84313725
2.02645137,-1.01423505,3.12241012,0.97443247,1.762067137,0.824356901,0.78850951,-0.15686275
5.71787514,-3.81496548,-0.15840247,0.33472098,-1.91977247,0.230004992,-1.56569221,-0.15686275
0.08261253,-1.01423505,-0.15770892,-1.58441347,-1.466049335,-0.52044158,2.68878016,-0.15686275
0.18073948,1.78649538,-0.15701536,0.33472098,1.081482435,1.30048258,0.58701878,-0.15686275
-0.15403692,-0.58097167,-0.15701536,0.5664825,1.718365378,1.141189221,2.73972977,-0.15686275
-0.75877016,0.278292,-0.15805569,0.27914793,0.67146106,-0.338433127,0.93981987,-0.15686275
1.10359542,0.85291857,-0.15805569,0.33472098,-2.966676788,1.183026452,0.60185625,0.84313725
0.18073948,1.78649538,-0.15840247,0.74267096,0.217737925,1.147312315,2.73972977,-0.15686275
-2.58782835,1.78649538,-0.14599875,-0.07322899,3.533257916,-1.2101462,2.48728943,-0.15686275
-0.74211647,-0.08065824,-0.15805569,-0.94470199,-0.829166393,-1.204023106,0.17206917,-0.15686275
2.10792462,-2.022125,-0.15840247,0.27914793,0.67146106,0.496869052,-1.56569221,-0.15686275
0.51551588,-0.51392162,-0.15840247,-0.12880204,-0.009123642,0.373630689,-1.56569221,-0.15686275
1.10359542,-1.01423505,-0.15805569,-0.12880204,-0.829166393,-1.076638529,0.58701878,-0.15686275
0.18073948,0.35260514,-0.15840247,0.51090944,-1.466049335,0.454658289,-1.56569221,-0.15686275
0.76881902,0.35260514,-0.15805569,0.5664825,0.444599493,0.379183971,0.58701878,-0.15686275
2.02645137,-0.08065824,-0.15770892,-0.12880204,-0.19228345,1.288236391,0.58701878,-0.15686275
-1.053151,0.06987877,-0.15666859,-0.53675201,-2.102932278,-1.284992961,2.02215944,-0.15686275
1.07028803,-1.88076181,-0.15840247,0.27914793,-0.19228345,-0.466946529,0.58701878,-0.15686275
-0.26881756,0.71155539,-0.15736214,0.33472098,2.172088512,0.293460453,0.78850951,-0.15686275
-0.74211647,1.78649538,-0.15770892,0.33472098,-2.102932278,1.236159121,-1.56569221,-0.15686275
-2.58782835,0.06070495,-0.15805569,-1.35265196,-1.466049335,-1.65169648,1.24244059,-0.15686275
0.18073948,-1.94781186,0.93520173,-0.88912893,0.444599493,-2.249905206,-0.7809583,-0.15686275
-0.05590997,0.85291857,-0.15840247,-0.3049905,0.898322627,-0.640531602,-1.56569221,-0.15686275
5.71787514,-3.81496548,-0.15840247,-0.12880204,1.718365378,1.30048258,-1.56569221,-0.15686275
0.41738893,0.35260514,-0.15840247,0.27914793,0.444599493,0.966086097,-1.56569221,-0.15686275
2.36122776,-3.31465205,-0.15736214,0.10295947,-0.829166393,-1.079353687,-0.84812188,-0.15686275
-0.15403692,-0.43960848,-0.15840247,-0.94470199,1.718365378,0.36336138,-1.56569221,-0.15686275
-0.03925628,0.13501809,-0.15840247,0.33472098,1.308344002,-0.111338048,-1.56569221,-0.15686275
-0.40734007,-0.51392162,-0.15736214,0.33472098,-0.829166393,-0.160700637,-0.96045078,-0.15686275
0.18073948,1.78649538,-0.15805569,0.97443247,-2.102932278,1.291297938,-0.65783007,-0.15686275
1.10359542,-1.94781186,-0.15840247,0.10295947,1.762067137,-0.014792864,-1.56569221,-0.15686275
1.45502552,0.49396833,-0.15840247,-0.12880204,-0.829166393,0.690497558,-1.56569221,-0.15686275
0.18073948,1.78649538,-0.15840247,0.51090944,1.718365378,1.291297938,-1.56569221,-0.15686275
-1.68162611,0.41965519,-0.15840247,-0.94470199,-2.739815221,-0.976230194,3.14271124,-0.15686275
0.18073948,0.85291857,0.93589528,0.33472098,-0.419145017,0.043432964,1.79171736,-0.15686275
-2.92260475,0.35260514,-0.15840247,0.97443247,-2.102932278,-2.541988055,0.8896395,-0.15686275
-0.74211647,0.35260514,-0.15840247,0.10295947,2.625811647,0.505842661,-1.41438185,-0.15686275
-2.0164025,1.78649538,-0.15840247,-0.12880204,-2.78351698,-0.420531367,-1.56569221,-0.15686275
1.10359542,-0.08065824,-0.15840247,0.97443247,1.081482435,1.166281653,-1.56569221,-0.15686275
-0.64398952,1.353232,-0.15736214,-0.24941745,-3.237240115,0.352102421,0.80549272,-0.15686275
-1.41166926,0.21124196,-0.15770892,-0.94470199,0.444599493,-2.7002465,0.63153118,2.84313725
-1.33019601,-1.44749843,-0.15736214,-0.94470199,-1.466049335,-1.349776965,0.15508596,-0.15686275
5.71787514,-3.81496548,3.09987713,0.51090944,4.902780091,1.294359486,0.02075881,-0.15686275
-2.58782835,0.85291857,-0.15840247,-1.58441347,-1.466049335,0.099855405,2.02215944,-0.15686275
0.18073948,1.78649538,-0.15840247,0.51090944,-3.010378547,1.291297938,-1.11176114,-0.15686275
-0.70880908,1.0685949,-0.15736214,-0.12880204,0.67146106,0.449854994,0.80549272,-0.15686275
-2.47304771,1.78649538,-0.15736214,-1.58441347,-2.739815221,-1.868183829,-0.93226866,-0.15686275
0.27886642,-0.51392162,-0.15840247,-0.12880204,1.081482435,-0.859315187,-1.56569221,-0.15686275
2.61453091,-0.58097167,-0.15805569,0.74267096,1.081482435,0.610122556,1.71953873,-0.15686275
-3.1759079,1.78649538,-0.15840247,-1.58441347,-3.376698163,-1.300357143,2.9412205,-0.15686275
-2.25305196,0.85291857,-0.15840247,0.27914793,2.852673214,-0.664128913,1.15327875,-0.15686275
-1.07689286,-0.22202142,-0.15770892,-1.58441347,-1.876070711,-0.879156832,-0.43317227,-0.15686275
3.3007374,-3.81496548,-0.13359503,0.97443247,8.628321457,-0.634871161,-0.65783007,-0.15686275
-2.0164025,0.71155539,-0.15736214,-1.35265196,-1.692910903,-0.885774984,1.71953873,-0.15686275
-0.74211647,1.78649538,-0.15666859,-0.65736742,2.852673214,0.025293209,2.73972977,-0.15686275
2.94930731,-1.01423505,-0.15840247,0.74267096,-1.466049335,1.30048258,0.58701878,-0.15686275
1.10359542,-0.08065824,-0.15840247,0.74267096,1.081482435,-0.05576366,-1.56569221,-0.15686275
2.12457831,-3.03192568,-0.15840247,0.33472098,-1.05602796,-0.951385633,-1.56569221,-0.15686275
0.18073948,1.78649538,-0.15805569,0.74267096,-0.009123642,1.30048258,0.35156164,-0.15686275
4.4435891,-3.45601524,-0.15392112,0.74267096,3.402152639,0.320567618,-0.06338797,-0.15686275
-1.45206482,0.63533151,-0.15840247,-0.12880204,-2.102932278,0.009933942,-1.56569221,-0.15686275
-0.64398952,-0.08065824,-0.15840247,0.27914793,1.308344002,-0.130893018,0.02075881,-0.15686275
4.22359335,-2.3067621,-0.15736214,-0.94470199,2.355248321,0.709993974,-1.2630715,-0.15686275
-1.66497241,0.85291857,-0.15666859,-0.3049905,-1.466049335,-0.280416957,-0.8932872,-0.15686275
-0.97876592,0.85291857,-0.15840247,0.33472098,-0.829166393,-0.415257294,-1.56569221,-0.15686275
0.76173085,0.27638127,-0.15770892,-0.3049905,-2.556655413,0.470825981,0.78850951,-0.15686275
0.18073948,0.85291857,-0.15805569,0.97443247,-1.466049335,0.208940611,2.02215944,-0.15686275
1.10359542,-1.01423505,-0.15840247,0.5664825,1.081482435,-0.009463095,0.58701878,-0.15686275
-1.66497241,0.85291857,-0.15736214,0.33472098,-2.556655413,-1.147127441,-1.41438185,-0.15686275
0.18073948,-1.01423505,-0.15840247,0.10295947,-1.466049335,-1.088301575,0.58701878,-0.15686275
-1.33019601,0.56101838,-0.15840247,0.10295947,0.444599493,0.299200593,-1.56569221,-0.15686275
1.67502127,-3.81496548,-0.15770892,0.27914793,1.718365378,-0.36415645,-1.56569221,-0.15686275
0.18073948,0.85291857,-0.15840247,-0.12880204,-0.829166393,0.926325439,-1.56569221,-0.15686275
-0.39068637,0.85291857,-0.15736214,-0.12880204,0.444599493,-0.741366026,-1.56569221,-0.15686275
-0.74211647,1.78649538,-0.15632181,0.5664825,-0.829166393,1.291297938,2.02215944,-0.15686275
-3.004078,0.64450534,-0.15840247,-1.58441347,-0.009123642,-2.078772749,-1.56569221,-0.15686275
0.16408578,0.06070495,-0.15805569,0.51090944,-0.19228345,1.291297938,-1.56569221,-0.15686275
1.43837182,-0.22202142,-0.15253402,0.5664825,-0.009123642,0.678429557,1.00698345,-0.15686275
-0.39068637,1.42754514,-0.15736214,0.74267096,-0.829166393,0.971679559,0.95680307,-0.15686275
-1.56684546,0.06070495,-0.15632181,0.10295947,0.715162819,1.156734869,0.58701878,-0.15686275
,,,,,,,
