Bias,OutgroupAttitudes,SymbolicThreat,BigFiveAgreeable,GeneralizedThreat,ID.fSELFINVESTMENT,Contact_quality,Contact_numberfriends
2.358784436,-2.332781329,2.774915039,-0.2919181,-2.32962118,0.4223779304,-2.05502278,-2.01069519
-0.60652422,0.780359699,-0.558614921,-0.2646106,-0.10005294,0.224707306,0.41670465,0.98930481
-0.60652422,0.330253414,-2.402041048,-0.2919181,-0.10005294,1.2275256396,1.27294857,0.98930481
-0.674268728,1.16347916,2.258545063,0.5237993,-0.10005294,0.3751120661,0.48154917,2.98930481
1.637933509,-0.618144497,-1.508339181,0.6057218,-1.84845596,1.1395327028,-1.75511737,-2.01069519
-1.354676796,0.081107601,-2.418047446,-0.2373031,-1.37522547,-2.0046153249,1.24052631,-0.01069519
-1.354676796,1.324395718,2.324014968,-0.2919181,-2.650398,0.4413346386,-2.25524132,-3.01069519
-0.416200773,1.251708414,0.375102941,0.5511068,-1.05444866,1.1418962414,1.33779309,2.98930481
1.216843758,-1.105035163,2.586413446,0.5237993,-2.49000959,0.1037706414,-1.0231974,-2.01069519
-0.483945282,0.314711464,0.792450827,-0.2646106,-0.89406025,1.1009604249,0.90819864,-1.01069519
1.297729475,-1.001263957,0.38310614,-0.2646106,1.17511958,0.2687037744,-0.83671146,-2.01069519
2.72629012,-2.177565251,2.856391342,0.5511068,0.21675651,0.6965676856,-0.9688206,-2.01069519
1.107406029,-0.30201186,-0.902489703,0.6057218,0.38111228,1.1212540548,0.61934329,-2.01069519
1.080104379,-0.146795781,-1.188473997,0.6057218,-0.10005294,1.162401721,0.12516676,-2.01069519
0.251066085,-0.618144497,0.792450827,-0.3192256,-1.21483706,0.6101673568,-1.61706081,-1.01069519
2.236205498,-1.22916734,1.432181195,0.6057218,0.54150068,1.1449568933,0.48128673,-3.01069519
0.141628357,0.780359699,-2.402041048,0.6057218,-0.10005294,1.1862412665,1.24052631,-0.01069519
0.209603995,-0.380399644,2.021695571,0.6057218,1.81270585,0.8704406969,0.21648611,-0.01069519
-0.075996739,-0.462928418,-1.500335982,-0.2646106,0.06033546,0.4291176274,0.8136144,-2.01069519
1.080104379,-0.146795781,2.316011769,0.5237993,-1.06238338,1.1417595345,0.31943787,-2.01069519
-1.627136322,0.330253414,-2.426050645,0.4964918,-0.10005294,0.4521275375,1.30537083,1.98930481
-0.60652422,-0.618144497,-2.402041048,0.4964918,0.37714491,-0.0510004584,0.87845892,-0.01069519
-0.60652422,-0.30201186,-2.450060243,0.6057218,-0.10005294,-2.5011125201,1.24052631,-0.01069519
-0.239018536,0.309010983,2.062040271,-0.2919181,-1.21483706,-0.0022707912,-0.07747188,0.98930481
1.03966152,-0.934277134,0.654623425,-0.2646106,-0.5772508,-0.534805821,-1.66053313,-1.01069519
-0.824149316,0.552456317,2.07004347,-0.2919181,0.69395436,-0.2569446594,0.05463726,0.98930481
-0.824149316,0.464227062,1.841197177,-0.2919181,0.53753332,-0.2518887444,0.05463726,0.98930481
0.331951803,-0.462928418,-0.558614921,-0.2919181,-0.41686239,-0.3881304783,0.19001128,-0.01069519
-0.60652422,0.548315326,2.069256567,0.6057218,-0.10005294,1.2275256396,1.33779309,2.98930481
-0.60652422,-0.618144497,-1.492332783,-0.2646106,-0.10005294,-0.7213801602,0.35186013,-1.01069519
0.114326707,-0.146795781,-0.378116528,0.5784143,0.06033546,-0.0412961105,0.19001128,-0.01069519
-0.60652422,-0.146795781,-2.450060243,0.6057218,-0.10005294,0.2704557162,0.68418781,-0.01069519
0.141628357,0.081107601,0.28408405,0.6057218,-0.89802761,0.9896132063,0.71392753,-1.01069519
-0.756404807,0.62514362,1.063181208,0.5237993,0.06033546,-0.8110805634,-0.37227466,-1.01069519
1.107406029,-0.773360575,1.464193991,-0.3192256,-0.5772508,0.3292633578,-1.45763205,1.98930481
-0.60652422,0.786060179,-2.426050645,0.6057218,-0.90199498,0.6181099845,1.20810405,-1.01069519
-0.60652422,-0.30201186,-2.418047446,-2.0052752,-0.10005294,-1.7250178794,0.18406385,-1.01069519
-1.912505926,0.324552934,-2.410044247,0.5784143,0.0563681,-2.7359917043,0.38428239,-0.01069519
-1.272540717,-0.235025036,-2.442057043,-0.3192256,-2.48604223,-1.1636364012,-0.80160667,0.98930481
3.229515951,-2.250252555,3.152246929,0.6057218,5.00063716,1.2275256396,-3.21711954,-3.01069519
1.447610063,-0.545457193,-2.253555451,0.6057218,-0.5772508,0.7311367984,-1.13661688,-2.01069519
0.141859487,-0.390241114,0.105125044,-0.3192256,-0.10005294,-1.1688342608,-1.02830004,-0.01069519
-0.416200773,1.096492336,-0.001113342,0.6057218,1.17511958,0.8841230361,-0.24526816,0.98930481
0.264207294,-0.079808958,-2.426050645,0.6057218,-0.10005294,-0.0243479213,-0.6986549,-1.01069519
3.542187205,-2.71590079,3.200266124,0.5237993,1.4958964,1.1835291712,-3.20522469,-1.01069519
-0.57922257,-0.074108477,-0.558614921,0.5511068,-0.10005294,-0.948015126,-0.27769042,-0.01069519
-0.211716887,-0.773360575,0.23573615,-0.2919181,-1.21483706,0.2028924523,-0.43953927,0.98930481
-0.60652422,0.464227062,2.07004347,-0.346533,-0.73763921,0.1256641717,0.2548558,1.98930481
-0.266320186,0.081107601,0.333218852,0.6057218,-0.5772508,0.1391155553,-0.53680605,-2.01069519
-0.60652422,1.479611797,-2.450060243,0.6057218,-0.10005294,0.1779128538,1.27294857,0.98930481
0.889780933,0.081107601,-0.574621319,-0.2373031,1.17511958,1.206883453,1.01383294,-1.01069519
0.889780933,-0.618144497,1.308820803,0.6057218,-1.2108697,1.0318096118,0.35186013,-1.01069519
0.889780933,0.081107601,-0.56661812,-0.2373031,3.08787837,0.9835836938,-0.50438379,-1.01069519
0.141628357,0.780359699,-1.804194768,-0.2373031,-0.10005294,1.0593274951,1.24052631,-0.01069519
2.087575272,-2.250252555,3.152246929,-0.2373031,4.5234393,1.2275256396,-0.20447838,-1.01069519
-0.538779711,0.552456317,-2.008702759,-0.2646106,-0.5772508,-0.0148567851,0.31943787,-2.01069519
-0.008252231,-0.213782605,0.407444442,-0.2919181,-0.25647399,-0.2199912128,0.22243354,0.98930481
-0.60652422,0.780359699,-1.492332783,0.6057218,-0.10005294,-2.0969806072,1.27294857,0.98930481
-0.60652422,0.780359699,-1.820201167,-0.2919181,-0.10005294,0.1755151453,0.38428239,-0.01069519
1.080104379,-0.618144497,1.308820803,0.6057218,1.33550799,1.206883453,0.8136144,-2.01069519
-0.483945282,0.464227062,-0.739113315,0.6057218,-0.10005294,0.1458130282,0.12516676,-2.01069519
0.141628357,0.780359699,-2.434053844,-0.2646106,-0.10005294,1.1862412665,1.20810405,-1.01069519
1.637933509,-0.618144497,-1.180470798,0.5784143,0.53753332,1.2275256396,-0.39874949,-1.01069519
-1.259399508,1.479611797,-1.174006987,-0.2646106,-0.42082976,-1.7321062814,0.91088118,0.98930481
0.209372865,-1.001263957,2.365899057,-0.2373031,1.81270585,0.5566471805,0.01953246,-2.01069519
-0.60652422,0.330253414,-2.402041048,-0.2646106,-0.10005294,-4.4015524325,1.24052631,-0.01069519
-0.04869509,1.008263081,-1.820201167,0.5784143,0.21675651,-0.1618125108,0.87845892,-0.01069519
0.454530741,-0.146795781,0.367099742,0.6057218,0.54150068,1.162401721,0.19001128,-0.01069519
0.372394662,-0.286469909,-0.469135419,0.6057218,0.37714491,0.2711049605,0.08437698,-0.01069519
1.012359871,-0.773360575,-0.238749737,-0.2373031,-2.650398,-0.2670286143,-2.17339931,-1.01069519
-0.60652422,-0.146795781,-1.30383119,-1.1349429,-0.42082976,-0.6741856257,0.38428239,-0.01069519
-0.416200773,0.236323679,0.555601334,-0.2646106,-0.41686239,0.3938656039,-0.43953927,0.98930481
0.889780933,-0.390241114,-1.909680669,0.6057218,-0.73763921,0.960540321,0.1983788,-3.01069519
-0.60652422,0.713372875,-2.426050645,0.4964918,-0.10005294,0.2539683914,1.03788768,2.98930481
1.012359871,-0.618144497,0.251742548,-0.3192256,-1.84845596,-0.4410505422,-1.13393434,-0.01069519
1.175381668,-0.846047879,0.498463333,-0.2646106,-1.21483706,0.5160618249,-1.16040917,-0.01069519
0.168930006,-0.545457193,0.424237743,-1.1622504,0.69395436,-0.9063711567,0.05463726,0.98930481
-0.103298389,-0.68513132,-0.951624505,-0.346533,-2.32962118,1.0354879496,0.71392753,-1.01069519
1.229984967,-0.618144497,-2.434053844,-2.0052752,-0.10005294,-0.3631126488,-0.10152661,-3.01069519
-0.60652422,-0.30201186,0.375102941,-0.2646106,-0.10005294,-0.7213801602,-0.56922831,-3.01069519
0.699457487,-0.618144497,-2.426050645,-0.2646106,0.06033546,0.5346249212,-0.77186695,-0.01069519
-1.286701157,0.707672395,-1.828204366,-0.2373031,-1.21483706,0.1873038258,1.17568179,-2.01069519
-0.57922257,1.324395718,1.980563967,-1.9779677,-0.26440871,-0.2656020673,0.34349261,1.98930481
-0.60652422,0.780359699,-2.410044247,0.5784143,-0.73763921,-0.1361544118,1.24052631,-0.01069519
2.386086086,-2.016648692,2.832381745,0.5237993,3.08787837,1.0583673417,-0.6986549,-1.01069519
0.019049419,0.397240238,0.807704739,-0.3192256,0.37714491,0.3992958836,0.8111943,1.98930481
-0.633825869,-0.30201186,-1.467536283,-0.3192256,-0.10005294,0.7100050636,-0.20447838,-1.01069519
